Query.Mass,Matched.Compound,Matched.Form,Mass.Diff,Pathway.Name,Pathway.ID,Pathway.Compound.Total,Pathway.Match.By,Matched.Compound.Name,p.value,t.score,pos_inx,Feature.ID
179.05612,C00124,M-H [1-],4.00000001832268e-06,Heparan sulfate degradation,mfn1v10path156,34,Matched.Compound,D-Galactose,0.889987221,0.06,FALSE,179.05612
766.1079,C00010,M-H [1-],2.39999999394058e-05,Heparan sulfate degradation,mfn1v10path156,34,Matched.Compound,Coenzyme A,0.074613198,-0.44,FALSE,766.1079
808.11823,C00024,M-H [1-],0.000293999999939842,Heparan sulfate degradation,mfn1v10path156,34,Matched.Compound,Acetyl-CoA,0.002146583,-0.66,FALSE,808.11823
162.0761,C00329,M-H2O+H [1+],2.35332300064783e-05,Hexose phosphorylation,mfn1v10path157,20,Matched.Compound,Glucosamine,0.000114482,-0.76,TRUE,162.0761
179.0561,C00031,M-H [1-],2.4000000024671e-05,Hexose phosphorylation,mfn1v10path157,20,Matched.Compound,D-Glucose,0.000937791,-0.7,FALSE,179.0561
179.0561,C00738,M-H [1-],2.4000000024671e-05,Hexose phosphorylation,mfn1v10path157,20,Matched.Compound,D-Gulose,0.000937791,-0.7,FALSE,179.0561
179.0561,C00095,M-H [1-],2.4000000024671e-05,Hexose phosphorylation,mfn1v10path157,20,Matched.Compound,D-Fructose,0.000937791,-0.7,FALSE,179.0561
179.0561,C00159,M-H [1-],2.4000000024671e-05,Hexose phosphorylation,mfn1v10path157,20,Matched.Compound,D-Mannose,0.000937791,-0.7,FALSE,179.0561
179.05612,C00031,M-H [1-],4.00000001832268e-06,Hexose phosphorylation,mfn1v10path157,20,Matched.Compound,D-Glucose,0.889987221,0.06,FALSE,179.05612
179.05612,C00738,M-H [1-],4.00000001832268e-06,Hexose phosphorylation,mfn1v10path157,20,Matched.Compound,D-Gulose,0.889987221,0.06,FALSE,179.05612
179.05612,C00095,M-H [1-],4.00000001832268e-06,Hexose phosphorylation,mfn1v10path157,20,Matched.Compound,D-Fructose,0.889987221,0.06,FALSE,179.05612
179.05612,C00159,M-H [1-],4.00000001832268e-06,Hexose phosphorylation,mfn1v10path157,20,Matched.Compound,D-Mannose,0.889987221,0.06,FALSE,179.05612
241.01188,C00275,M-H2O-H [1-],0.000570000000010396,Hexose phosphorylation,mfn1v10path157,20,Matched.Compound,Mannose 6-phosphate,0.000365825,-0.84,FALSE,241.01188
241.01188,C00092,M-H2O-H [1-],0.000570000000010396,Hexose phosphorylation,mfn1v10path157,20,Matched.Compound,Glucose 6-phosphate,0.000365825,-0.84,FALSE,241.01188
241.01188,C00085,M-H2O-H [1-],0.000570000000010396,Hexose phosphorylation,mfn1v10path157,20,Matched.Compound,Fructose 6-phosphate,0.000365825,-0.84,FALSE,241.01188
258.03842,C00352,M-H [1-],4.00000004674439e-06,Hexose phosphorylation,mfn1v10path157,20,Matched.Compound,Glucosamine 6-phosphate,3.7e-05,-0.9,FALSE,258.03842
259.02242,C00275,M-H [1-],3.99999998990097e-06,Hexose phosphorylation,mfn1v10path157,20,Matched.Compound,Mannose 6-phosphate,0.000230005,-0.83,FALSE,259.02242
259.02242,C02965,M-H [1-],3.99999998990097e-06,Hexose phosphorylation,mfn1v10path157,20,Matched.Compound,"[(2R,3R,4S,5S)-3,4,5,6-Tetrahydroxyoxan-2-yl]methyl dihydrogen phosphate",0.000230005,-0.83,FALSE,259.02242
259.02242,C00092,M-H [1-],3.99999998990097e-06,Hexose phosphorylation,mfn1v10path157,20,Matched.Compound,Glucose 6-phosphate,0.000230005,-0.83,FALSE,259.02242
259.02242,C00085,M-H [1-],3.99999998990097e-06,Hexose phosphorylation,mfn1v10path157,20,Matched.Compound,Fructose 6-phosphate,0.000230005,-0.83,FALSE,259.02242
259.02243,C00275,M-H [1-],5.99999998485146e-06,Hexose phosphorylation,mfn1v10path157,20,Matched.Compound,Mannose 6-phosphate,0.022058477,-1.24,FALSE,259.02243
259.02243,C02965,M-H [1-],5.99999998485146e-06,Hexose phosphorylation,mfn1v10path157,20,Matched.Compound,"[(2R,3R,4S,5S)-3,4,5,6-Tetrahydroxyoxan-2-yl]methyl dihydrogen phosphate",0.022058477,-1.24,FALSE,259.02243
259.02243,C00092,M-H [1-],5.99999998485146e-06,Hexose phosphorylation,mfn1v10path157,20,Matched.Compound,Glucose 6-phosphate,0.022058477,-1.24,FALSE,259.02243
259.02243,C00085,M-H [1-],5.99999998485146e-06,Hexose phosphorylation,mfn1v10path157,20,Matched.Compound,Fructose 6-phosphate,0.022058477,-1.24,FALSE,259.02243
341.10885,C01083,M-H [1-],7.39999999836982e-05,Hexose phosphorylation,mfn1v10path157,20,Matched.Compound,Trehalose,0.001554924,-1.59,FALSE,341.10885
341.10885,C00089,M-H [1-],7.39999999836982e-05,Hexose phosphorylation,mfn1v10path157,20,Matched.Compound,Sucrose,0.001554924,-1.59,FALSE,341.10885
343.12352,C01083,M+H [1+],4.40000000025975e-05,Hexose phosphorylation,mfn1v10path157,20,Matched.Compound,Trehalose,0.321081261,-0.19,TRUE,343.12352
343.12352,C00089,M+H [1+],4.40000000025975e-05,Hexose phosphorylation,mfn1v10path157,20,Matched.Compound,Sucrose,0.321081261,-0.19,TRUE,343.12352
123.05529,C05828,M-H2O+H [1+],1.35332299890933e-05,Histidine metabolism,mfn1v10path158,33,Matched.Compound,Methylimidazoleacetic acid,0.473308617,-0.21,TRUE,123.05529
145.01429,C00026,M-H [1-],6.59999999754746e-05,Histidine metabolism,mfn1v10path158,33,Matched.Compound,Oxoglutaric acid,3.65e-05,-0.73,FALSE,145.01429
146.04588,C00025,M-H [1-],4.40000000025975e-05,Histidine metabolism,mfn1v10path158,33,Matched.Compound,Glutamic acid,4.78e-07,2.79,FALSE,146.04588
148.06045,C00025,M+H [1+],2.59999999911997e-05,Histidine metabolism,mfn1v10path158,33,Matched.Compound,Glutamic acid,9.56e-05,-0.55,TRUE,148.06045
154.06221,C00135,M-H [1-],1.40000000214968e-05,Histidine metabolism,mfn1v10path158,33,Matched.Compound,Histidine,0.819565635,0.2,FALSE,154.06221
175.07131,C00439,M+H [1+],6.59999999754746e-05,Histidine metabolism,mfn1v10path158,33,Matched.Compound,Formiminoglutamic acid,0.002118631,-1.33,TRUE,175.07131
227.1139,C00386,M+H [1+],2.4000000024671e-05,Histidine metabolism,mfn1v10path158,33,Matched.Compound,Carnosine,0.108226847,-0.32,TRUE,227.1139
306.07649,C00051,M-H [1-],3.40000000278451e-05,Histidine metabolism,mfn1v10path158,33,Matched.Compound,Glutathione,0.004091129,-0.59,FALSE,306.07649
346.05571,C00020,M-H [1-],0.000114000000053238,Histidine metabolism,mfn1v10path158,33,Matched.Compound,Adenosine monophosphate,0.00068178,-0.77,FALSE,346.05571
399.14455,C00019,M+H [1+],7.39999999836982e-05,Histidine metabolism,mfn1v10path158,33,Matched.Compound,S-Adenosylmethionine,0.000855724,-0.5,TRUE,399.14455
766.1079,C00010,M-H [1-],2.39999999394058e-05,Histidine metabolism,mfn1v10path158,33,Matched.Compound,Coenzyme A,0.074613198,-0.44,FALSE,766.1079
808.11823,C00024,M-H [1-],0.000293999999939842,Histidine metabolism,mfn1v10path158,33,Matched.Compound,Acetyl-CoA,0.002146583,-0.66,FALSE,808.11823
87.00877,C00222,M-H [1-],4.5999999997548e-05,Histidine metabolism,mfn1v10path158,33,Matched.Compound,Malonic semialdehyde,0.18021595,-0.15,FALSE,87.00877
90.05493,C00099,M+H [1+],4.60000000117589e-05,Histidine metabolism,mfn1v10path158,33,Matched.Compound,beta-Alanine,0.0162134,-0.31,TRUE,90.05493
90.05495,C00099,M+H [1+],2.60000000054106e-05,Histidine metabolism,mfn1v10path158,33,Matched.Compound,beta-Alanine,1.73e-06,-0.63,TRUE,90.05495
402.99482,C00015,M-H [1-],0.000104000000021642,Hyaluronan Metabolism,mfn1v10path159,8,Matched.Compound,Uridine 5'-diphosphate,0.020444284,-0.54,FALSE,402.99482
579.02681,C00167,M-H [1-],0.000214000000028136,Hyaluronan Metabolism,mfn1v10path159,8,Matched.Compound,Uridine diphosphate glucuronic acid,0.005318042,-0.83,FALSE,579.02681
606.07411,C00043,M-H [1-],0.000213999999914449,Hyaluronan Metabolism,mfn1v10path159,8,Matched.Compound,Uridine diphosphate-N-acetylglucosamine,0.000375671,-0.75,FALSE,606.07411
304.03401,C00055,M-H2O-H [1-],0.00050000000004502,Keratan sulfate biosynthesis,mfn1v10path160,66,Matched.Compound,Cytidine monophosphate,0.368153852,-0.35,FALSE,304.03401
402.99482,C00015,M-H [1-],0.000104000000021642,Keratan sulfate biosynthesis,mfn1v10path160,66,Matched.Compound,Uridine 5'-diphosphate,0.020444284,-0.54,FALSE,402.99482
426.02206,C00054,M-H [1-],6.40000000089458e-05,Keratan sulfate biosynthesis,mfn1v10path160,66,Matched.Compound,"Adenosine 3',5'-diphosphate",0.07693889,-0.41,FALSE,426.02206
565.04754,C00052,M-H [1-],0.000183999999876505,Keratan sulfate biosynthesis,mfn1v10path160,66,Matched.Compound,Uridine diphosphategalactose,0.006365154,-0.39,FALSE,565.04754
606.07411,C00043,M-H [1-],0.000213999999914449,Keratan sulfate biosynthesis,mfn1v10path160,66,Matched.Compound,Uridine diphosphate-N-acetylglucosamine,0.000375671,-0.75,FALSE,606.07411
179.0561,C00124,M-H [1-],2.4000000024671e-05,Keratan sulfate degradation,mfn1v10path161,68,Matched.Compound,D-Galactose,0.000937791,-0.7,FALSE,179.0561
179.05612,C00124,M-H [1-],4.00000001832268e-06,Keratan sulfate degradation,mfn1v10path161,68,Matched.Compound,D-Galactose,0.889987221,0.06,FALSE,179.05612
308.09872,C00270,M-H [1-],3.99999998990097e-06,Keratan sulfate degradation,mfn1v10path161,68,Matched.Compound,N-Acetylneuraminate,0.000431648,-0.92,FALSE,308.09872
402.99482,C00015,M-H [1-],0.000104000000021642,Keratan sulfate degradation,mfn1v10path161,68,Matched.Compound,Uridine 5'-diphosphate,0.020444284,-0.54,FALSE,402.99482
606.07411,C00203,M-H [1-],0.000213999999914449,Keratan sulfate degradation,mfn1v10path161,68,Matched.Compound,Uridine diphosphate-N-acetylgalactosamine,0.000375671,-0.75,FALSE,606.07411
146.04588,C00302,M-H [1-],4.40000000025975e-05,Leukotriene metabolism,mfn1v10path162,92,Matched.Compound,DL-Glutamate,4.78e-07,2.79,FALSE,146.04588
148.06045,C00302,M+H [1+],2.59999999911997e-05,Leukotriene metabolism,mfn1v10path162,92,Matched.Compound,DL-Glutamate,9.56e-05,-0.55,TRUE,148.06045
306.07649,C00051,M-H [1-],3.40000000278451e-05,Leukotriene metabolism,mfn1v10path162,92,Matched.Compound,Glutathione,0.004091129,-0.59,FALSE,306.07649
346.05571,C00020,M-H [1-],0.000114000000053238,Leukotriene metabolism,mfn1v10path162,92,Matched.Compound,Adenosine monophosphate,0.00068178,-0.77,FALSE,346.05571
76.03932,C00037,M+H [1+],4.40000000025975e-05,Leukotriene metabolism,mfn1v10path162,92,Matched.Compound,Glycine,0.007955242,-0.29,TRUE,76.03932
766.1079,C00010,M-H [1-],2.39999999394058e-05,Leukotriene metabolism,mfn1v10path162,92,Matched.Compound,Coenzyme A,0.074613198,-0.44,FALSE,766.1079
808.11823,C00024,M-H [1-],0.000293999999939842,Leukotriene metabolism,mfn1v10path162,92,Matched.Compound,Acetyl-CoA,0.002146583,-0.66,FALSE,808.11823
187.09756,C08261,M-H [1-],6.40000000089458e-05,Linoleate metabolism,mfn1v10path164,46,Matched.Compound,Azelaic acid,0.690796707,-0.12,FALSE,187.09756
279.23295,C01595,M-H [1-],2.59999999911997e-05,Linoleate metabolism,mfn1v10path164,46,Matched.Compound,Linoleic acid,0.793829711,0.83,FALSE,279.23295
306.07649,C00051,M-H [1-],3.40000000278451e-05,Linoleate metabolism,mfn1v10path164,46,Matched.Compound,Glutathione,0.004091129,-0.59,FALSE,306.07649
402.99482,C00015,M-H [1-],0.000104000000021642,Linoleate metabolism,mfn1v10path164,46,Matched.Compound,Uridine 5'-diphosphate,0.020444284,-0.54,FALSE,402.99482
508.37621,C04230,M+H [1+],5.90188000160197e-05,Linoleate metabolism,mfn1v10path164,46,Matched.Compound,LysoPC(18:1/0:0),0.540867648,0.23,TRUE,508.37621
508.37623,C04230,M+H [1+],7.90188000223679e-05,Linoleate metabolism,mfn1v10path164,46,Matched.Compound,LysoPC(18:1/0:0),0.052591329,0.37,TRUE,508.37623
579.02681,C00167,M-H [1-],0.000214000000028136,Linoleate metabolism,mfn1v10path164,46,Matched.Compound,Uridine diphosphate glucuronic acid,0.005318042,-0.83,FALSE,579.02681
613.15941,C00127,M+H [1+],0.000133999999889056,Linoleate metabolism,mfn1v10path164,46,Matched.Compound,Oxidized glutathione,0.021493262,-0.65,TRUE,613.15941
613.15942,C00127,M+H [1+],0.000143999999863809,Linoleate metabolism,mfn1v10path164,46,Matched.Compound,Oxidized glutathione,0.053636244,-0.69,TRUE,613.15942
188.05644,C00579,M-H2O-H [1-],0.000369999999975335,Lipoate metabolism,mfn1v10path165,8,Matched.Compound,Dihydrolipoamide,0.04595856,0.32,FALSE,188.05644
128.0706,C04092,M+H [1+],2.4000000024671e-05,Lysine metabolism,mfn1v10path166,52,Matched.Compound,1-Piperideine-2-carboxylic acid,0.3068359,-0.2,TRUE,128.0706
128.0706,C00450,M+H [1+],2.4000000024671e-05,Lysine metabolism,mfn1v10path166,52,Matched.Compound,"2,3,4,5-Tetrahydro-2-pyridinecarboxylic acid",0.3068359,-0.2,TRUE,128.0706
128.0706,C03239,M-H2O+H [1+],2.35332300064783e-05,Lysine metabolism,mfn1v10path166,52,Matched.Compound,2-Keto-6-aminocaproate,0.3068359,-0.2,TRUE,128.0706
128.0706,C04076,M-H2O+H [1+],2.35332300064783e-05,Lysine metabolism,mfn1v10path166,52,Matched.Compound,Allysine,0.3068359,-0.2,TRUE,128.0706
128.07061,C04092,M+H [1+],3.39999999994234e-05,Lysine metabolism,mfn1v10path166,52,Matched.Compound,1-Piperideine-2-carboxylic acid,0.019529904,-0.42,TRUE,128.07061
128.07061,C00450,M+H [1+],3.39999999994234e-05,Lysine metabolism,mfn1v10path166,52,Matched.Compound,"2,3,4,5-Tetrahydro-2-pyridinecarboxylic acid",0.019529904,-0.42,TRUE,128.07061
128.07061,C03239,M-H2O+H [1+],3.35332299812308e-05,Lysine metabolism,mfn1v10path166,52,Matched.Compound,2-Keto-6-aminocaproate,0.019529904,-0.42,TRUE,128.07061
128.07061,C04076,M-H2O+H [1+],3.35332299812308e-05,Lysine metabolism,mfn1v10path166,52,Matched.Compound,Allysine,0.019529904,-0.42,TRUE,128.07061
145.01429,C00026,M-H [1-],6.59999999754746e-05,Lysine metabolism,mfn1v10path166,52,Matched.Compound,Oxoglutaric acid,3.65e-05,-0.73,FALSE,145.01429
146.04588,C00025,M-H [1-],4.40000000025975e-05,Lysine metabolism,mfn1v10path166,52,Matched.Compound,Glutamic acid,4.78e-07,2.79,FALSE,146.04588
146.08119,C03239,M+H [1+],1.39999999930751e-05,Lysine metabolism,mfn1v10path166,52,Matched.Compound,2-Keto-6-aminocaproate,0.11346052,-0.31,TRUE,146.08119
146.08119,C04076,M+H [1+],1.39999999930751e-05,Lysine metabolism,mfn1v10path166,52,Matched.Compound,Allysine,0.11346052,-0.31,TRUE,146.08119
146.11757,C05543,M+H [1+],1.5269100003934e-05,Lysine metabolism,mfn1v10path166,52,Matched.Compound,C05543,0.000234918,-0.8,TRUE,146.11757
148.06045,C00025,M+H [1+],2.59999999911997e-05,Lysine metabolism,mfn1v10path166,52,Matched.Compound,Glutamic acid,9.56e-05,-0.55,TRUE,148.06045
160.06152,C00956,M-H [1-],4.00000001832268e-06,Lysine metabolism,mfn1v10path166,52,Matched.Compound,Aminoadipic acid,1.25e-06,2.21,FALSE,160.06152
160.06153,C00956,M-H [1-],5.99999998485146e-06,Lysine metabolism,mfn1v10path166,52,Matched.Compound,Aminoadipic acid,5.09e-06,2.23,FALSE,160.06153
162.0761,C00956,M+H [1+],2.39999999962492e-05,Lysine metabolism,mfn1v10path166,52,Matched.Compound,Aminoadipic acid,0.000114482,-0.76,TRUE,162.0761
162.11245,C00318,M+H [1+],2.59999999911997e-05,Lysine metabolism,mfn1v10path166,52,Matched.Compound,C00318,0.000236492,-0.72,TRUE,162.11245
175.14409,C05545,M+H [1+],1.38323999863132e-05,Lysine metabolism,mfn1v10path166,52,Matched.Compound,"Protein N6,N6-dimethyl-L-lysine",0.235736741,-0.27,TRUE,175.14409
188.05644,C00579,M-H2O-H [1-],0.000369999999975335,Lysine metabolism,mfn1v10path166,52,Matched.Compound,Dihydrolipoamide,0.04595856,0.32,FALSE,188.05644
189.15974,C03793,M+H [1+],3.59999999943739e-05,Lysine metabolism,mfn1v10path166,52,Matched.Compound,"N6,N6,N6-Trimethyl-L-lysine",0.028858872,-0.4,TRUE,189.15974
346.05571,C00020,M-H [1-],0.000114000000053238,Lysine metabolism,mfn1v10path166,52,Matched.Compound,Adenosine monophosphate,0.00068178,-0.77,FALSE,346.05571
399.14455,C00019,M+H [1+],7.39999999836982e-05,Lysine metabolism,mfn1v10path166,52,Matched.Compound,S-Adenosylmethionine,0.000855724,-0.5,TRUE,399.14455
76.03932,C00037,M+H [1+],4.40000000025975e-05,Lysine metabolism,mfn1v10path166,52,Matched.Compound,Glycine,0.007955242,-0.29,TRUE,76.03932
766.1079,C00010,M-H [1-],2.39999999394058e-05,Lysine metabolism,mfn1v10path166,52,Matched.Compound,Coenzyme A,0.074613198,-0.44,FALSE,766.1079
784.1499,C00016,M-H [1-],7.60000000354921e-05,Lysine metabolism,mfn1v10path166,52,Matched.Compound,FAD,0.445406552,-0.13,FALSE,784.1499
104.03532,C00065,M-H [1-],3.99999998990097e-06,Methionine and cysteine metabolism,mfn1v10path167,94,Matched.Compound,Serine,0.200217703,-0.24,FALSE,104.03532
110.02702,C00519,M+H [1+],4.39999999883867e-05,Methionine and cysteine metabolism,mfn1v10path167,94,Matched.Compound,Hypotaurine,0.000271165,-0.61,TRUE,110.02702
112.93727,C05529,M-H [1-],4.5999999997548e-05,Methionine and cysteine metabolism,mfn1v10path167,94,Matched.Compound,C05529,0.126931487,-0.69,FALSE,112.93727
124.00741,C00245,M-H [1-],1.4000000007286e-05,Methionine and cysteine metabolism,mfn1v10path167,94,Matched.Compound,Taurine,0.000632931,-0.51,FALSE,124.00741
145.01429,C00026,M-H [1-],6.59999999754746e-05,Methionine and cysteine metabolism,mfn1v10path167,94,Matched.Compound,Oxoglutaric acid,3.65e-05,-0.73,FALSE,145.01429
146.04588,C00025,M-H [1-],4.40000000025975e-05,Methionine and cysteine metabolism,mfn1v10path167,94,Matched.Compound,Glutamic acid,4.78e-07,2.79,FALSE,146.04588
146.04588,C00302,M-H [1-],4.40000000025975e-05,Methionine and cysteine metabolism,mfn1v10path167,94,Matched.Compound,DL-Glutamate,4.78e-07,2.79,FALSE,146.04588
148.06045,C00025,M+H [1+],2.59999999911997e-05,Methionine and cysteine metabolism,mfn1v10path167,94,Matched.Compound,Glutamic acid,9.56e-05,-0.55,TRUE,148.06045
148.06045,C00302,M+H [1+],2.59999999911997e-05,Methionine and cysteine metabolism,mfn1v10path167,94,Matched.Compound,DL-Glutamate,9.56e-05,-0.55,TRUE,148.06045
152.00231,C00606,M-H [1-],1.40000000214968e-05,Methionine and cysteine metabolism,mfn1v10path167,94,Matched.Compound,3-Sulfinoalanine,0.057608501,-0.66,FALSE,152.00231
190.05435,C02712,M-H [1-],2.59999999911997e-05,Methionine and cysteine metabolism,mfn1v10path167,94,Matched.Compound,N-Acetyl-L-methionine,9.9e-05,1.07,FALSE,190.05435
235.03943,C05844,M-H2O-H [1-],0.000520000000022947,Methionine and cysteine metabolism,mfn1v10path167,94,Matched.Compound,5-L-Glutamyl-taurine,0.278624593,0.26,FALSE,235.03943
253.04997,C05844,M-H [1-],5.40000000057717e-05,Methionine and cysteine metabolism,mfn1v10path167,94,Matched.Compound,5-L-Glutamyl-taurine,0.004419226,-0.42,FALSE,253.04997
268.104,C00212,M+H [1+],7.59999999786487e-05,Methionine and cysteine metabolism,mfn1v10path167,94,Matched.Compound,Adenosine,0.084454018,-0.42,TRUE,268.104
298.09686,C00170,M+H [1+],1.60000000164473e-05,Methionine and cysteine metabolism,mfn1v10path167,94,Matched.Compound,5'-Methylthioadenosine,0.00442227,-0.55,TRUE,298.09686
306.07649,C00051,M-H [1-],3.40000000278451e-05,Methionine and cysteine metabolism,mfn1v10path167,94,Matched.Compound,Glutathione,0.004091129,-0.59,FALSE,306.07649
346.05571,C00020,M-H [1-],0.000114000000053238,Methionine and cysteine metabolism,mfn1v10path167,94,Matched.Compound,Adenosine monophosphate,0.00068178,-0.77,FALSE,346.05571
399.14455,C00019,M+H [1+],7.39999999836982e-05,Methionine and cysteine metabolism,mfn1v10path167,94,Matched.Compound,S-Adenosylmethionine,0.000855724,-0.5,TRUE,399.14455
426.02206,C00054,M-H [1-],6.40000000089458e-05,Methionine and cysteine metabolism,mfn1v10path167,94,Matched.Compound,"Adenosine 3',5'-diphosphate",0.07693889,-0.41,FALSE,426.02206
613.15941,C00127,M+H [1+],0.000133999999889056,Methionine and cysteine metabolism,mfn1v10path167,94,Matched.Compound,Oxidized glutathione,0.021493262,-0.65,TRUE,613.15941
613.15942,C00127,M+H [1+],0.000143999999863809,Methionine and cysteine metabolism,mfn1v10path167,94,Matched.Compound,Oxidized glutathione,0.053636244,-0.69,TRUE,613.15942
76.03932,C00037,M+H [1+],4.40000000025975e-05,Methionine and cysteine metabolism,mfn1v10path167,94,Matched.Compound,Glycine,0.007955242,-0.29,TRUE,76.03932
766.1079,C00010,M-H [1-],2.39999999394058e-05,Methionine and cysteine metabolism,mfn1v10path167,94,Matched.Compound,Coenzyme A,0.074613198,-0.44,FALSE,766.1079
808.11823,C00024,M-H [1-],0.000293999999939842,Methionine and cysteine metabolism,mfn1v10path167,94,Matched.Compound,Acetyl-CoA,0.002146583,-0.66,FALSE,808.11823
87.00877,C00022,M-H [1-],4.5999999997548e-05,Methionine and cysteine metabolism,mfn1v10path167,94,Matched.Compound,Pyruvic acid,0.18021595,-0.15,FALSE,87.00877
346.05571,C00020,M-H [1-],0.000114000000053238,Mono-unsaturated fatty acid beta-oxidation,mfn1v10path168,19,Matched.Compound,Adenosine monophosphate,0.00068178,-0.77,FALSE,346.05571
766.1079,C00010,M-H [1-],2.39999999394058e-05,Mono-unsaturated fatty acid beta-oxidation,mfn1v10path168,19,Matched.Compound,Coenzyme A,0.074613198,-0.44,FALSE,766.1079
784.1499,C00016,M-H [1-],7.60000000354921e-05,Mono-unsaturated fatty acid beta-oxidation,mfn1v10path168,19,Matched.Compound,FAD,0.445406552,-0.13,FALSE,784.1499
808.11823,C00024,M-H [1-],0.000293999999939842,Mono-unsaturated fatty acid beta-oxidation,mfn1v10path168,19,Matched.Compound,Acetyl-CoA,0.002146583,-0.66,FALSE,808.11823
179.0561,C00124,M-H [1-],2.4000000024671e-05,N-Glycan Degradation,mfn1v10path169,16,Matched.Compound,D-Galactose,0.000937791,-0.7,FALSE,179.0561
179.0561,C00159,M-H [1-],2.4000000024671e-05,N-Glycan Degradation,mfn1v10path169,16,Matched.Compound,D-Mannose,0.000937791,-0.7,FALSE,179.0561
179.05612,C00124,M-H [1-],4.00000001832268e-06,N-Glycan Degradation,mfn1v10path169,16,Matched.Compound,D-Galactose,0.889987221,0.06,FALSE,179.05612
179.05612,C00159,M-H [1-],4.00000001832268e-06,N-Glycan Degradation,mfn1v10path169,16,Matched.Compound,D-Mannose,0.889987221,0.06,FALSE,179.05612
308.09872,C00270,M-H [1-],3.99999998990097e-06,N-Glycan Degradation,mfn1v10path169,16,Matched.Compound,N-Acetylneuraminate,0.000431648,-0.92,FALSE,308.09872
179.0561,C00031,M-H [1-],2.4000000024671e-05,N-Glycan biosynthesis,mfn1v10path170,48,Matched.Compound,D-Glucose,0.000937791,-0.7,FALSE,179.0561
179.0561,C00159,M-H [1-],2.4000000024671e-05,N-Glycan biosynthesis,mfn1v10path170,48,Matched.Compound,D-Mannose,0.000937791,-0.7,FALSE,179.0561
179.05612,C00031,M-H [1-],4.00000001832268e-06,N-Glycan biosynthesis,mfn1v10path170,48,Matched.Compound,D-Glucose,0.889987221,0.06,FALSE,179.05612
179.05612,C00159,M-H [1-],4.00000001832268e-06,N-Glycan biosynthesis,mfn1v10path170,48,Matched.Compound,D-Mannose,0.889987221,0.06,FALSE,179.05612
241.01188,C03862,M-H2O-H [1-],0.000546000000014146,N-Glycan biosynthesis,mfn1v10path170,48,Matched.Compound,Dolichyl phosphate D-mannose,0.000365825,-0.84,FALSE,241.01188
259.02242,C03862,M-H [1-],2.79999999861502e-05,N-Glycan biosynthesis,mfn1v10path170,48,Matched.Compound,Dolichyl phosphate D-mannose,0.000230005,-0.83,FALSE,259.02242
259.02243,C03862,M-H [1-],1.80000000113978e-05,N-Glycan biosynthesis,mfn1v10path170,48,Matched.Compound,Dolichyl phosphate D-mannose,0.022058477,-1.24,FALSE,259.02243
304.03401,C00055,M-H2O-H [1-],0.00050000000004502,N-Glycan biosynthesis,mfn1v10path170,48,Matched.Compound,Cytidine monophosphate,0.368153852,-0.35,FALSE,304.03401
305.01805,C00105,M-H2O-H [1-],0.000540000000000873,N-Glycan biosynthesis,mfn1v10path170,48,Matched.Compound,Uridine 5'-monophosphate,0.93117745,-0.57,FALSE,305.01805
305.01807,C00105,M-H2O-H [1-],0.000560000000007221,N-Glycan biosynthesis,mfn1v10path170,48,Matched.Compound,Uridine 5'-monophosphate,0.294681791,-0.24,FALSE,305.01807
323.02862,C00105,M-H [1-],4.00000004674439e-06,N-Glycan biosynthesis,mfn1v10path170,48,Matched.Compound,Uridine 5'-monophosphate,0.224347568,-0.31,FALSE,323.02862
402.01086,C00112,M-H [1-],6.40000000089458e-05,N-Glycan biosynthesis,mfn1v10path170,48,Matched.Compound,CDP,0.060158625,-0.46,FALSE,402.01086
402.99482,C00015,M-H [1-],0.000104000000021642,N-Glycan biosynthesis,mfn1v10path170,48,Matched.Compound,Uridine 5'-diphosphate,0.020444284,-0.54,FALSE,402.99482
442.01703,C00035,M-H [1-],5.99999998485146e-06,N-Glycan biosynthesis,mfn1v10path170,48,Matched.Compound,Guanosine diphosphate,0.000851243,-0.6,FALSE,442.01703
481.97723,C00063,M-H [1-],5.99999998485146e-06,N-Glycan biosynthesis,mfn1v10path170,48,Matched.Compound,Cytidine triphosphate,0.00183632,-0.64,FALSE,481.97723
565.04754,C00029,M-H [1-],0.000183999999876505,N-Glycan biosynthesis,mfn1v10path170,48,Matched.Compound,Uridine diphosphate glucose,0.006365154,-0.39,FALSE,565.04754
565.04754,C00052,M-H [1-],0.000183999999876505,N-Glycan biosynthesis,mfn1v10path170,48,Matched.Compound,Uridine diphosphategalactose,0.006365154,-0.39,FALSE,565.04754
586.05929,C00096,M-H2O-H [1-],0.000480000000038672,N-Glycan biosynthesis,mfn1v10path170,48,Matched.Compound,Guanosine diphosphate mannose,0.59663851,-0.41,FALSE,586.05929
588.07495,C00325,M-H [1-],2.60000000480431e-05,N-Glycan biosynthesis,mfn1v10path170,48,Matched.Compound,GDP-L-fucose,0.010646129,-0.37,FALSE,588.07495
604.06993,C00096,M-H [1-],6.00000009853829e-06,N-Glycan biosynthesis,mfn1v10path170,48,Matched.Compound,Guanosine diphosphate mannose,0.001152402,-0.8,FALSE,604.06993
606.07411,C00043,M-H [1-],0.000213999999914449,N-Glycan biosynthesis,mfn1v10path170,48,Matched.Compound,Uridine diphosphate-N-acetylglucosamine,0.000375671,-0.75,FALSE,606.07411
